MatchID,Date,SourceYear,ATP,Location,Tournament,Series,Court,Surface,Round,Best of,Player1,Player2,Player1Rank,Player2Rank,Player1Points,Player2Points,Player1B365Odds,Player2B365Odds,Player1PSOdds,Player2PSOdds,Player1MaxOdds,Player2MaxOdds,Player1AvgOdds,Player2AvgOdds,Player1Won
22902,2024-06-25,2024,38,Mallorca,Mallorca Championships,ATP250,Outdoor,Grass,1st Round,3.0,Jubb P.,Marterer M.,289.0,87.0,191.0,679.0,1.8,2.0,1.93,1.95,1.93,2.12,1.81,1.98,1
22903,2024-06-25,2024,38,Mallorca,Mallorca Championships,ATP250,Outdoor,Grass,1st Round,3.0,Eubanks C.,Mensik J.,42.0,85.0,1085.0,688.0,1.53,2.5,1.57,2.55,1.57,2.77,1.53,2.46,0
22904,2024-06-25,2024,38,Mallorca,Mallorca Championships,ATP250,Outdoor,Grass,2nd Round,3.0,Michelsen A.,Mannarino A.,62.0,22.0,844.0,1765.0,1.57,2.38,1.7,2.3,1.7,2.4,1.62,2.26,1
22905,2024-06-25,2024,38,Mallorca,Mallorca Championships,ATP250,Outdoor,Grass,2nd Round,3.0,Carballes Baena R.,Monfils G.,65.0,40.0,821.0,1160.0,3.2,1.36,3.48,1.36,3.54,1.36,3.28,1.33,0
22906,2024-06-25,2024,38,Mallorca,Mallorca Championships,ATP250,Outdoor,Grass,2nd Round,3.0,Darderi L.,Ofner S.,37.0,54.0,1231.0,883.0,2.1,1.73,2.07,1.85,2.25,1.91,2.02,1.78,0
22907,2024-06-25,2024,38,Mallorca,Mallorca Championships,ATP250,Outdoor,Grass,1st Round,3.0,Walton A.,Hanfmann Y.,107.0,95.0,594.0,626.0,2.3,1.62,2.21,1.74,2.41,1.74,2.23,1.64,1
22908,2024-06-26,2024,37,Eastbourne,Eastbourne International,ATP250,Outdoor,Grass,2nd Round,3.0,Cobolli F.,Hussey G.,49.0,359.0,955.0,141.0,1.25,4.0,1.3,3.89,1.31,4.25,1.26,3.74,1
22909,2024-06-26,2024,37,Eastbourne,Eastbourne International,ATP250,Outdoor,Grass,2nd Round,3.0,Fritz T.,Seyboth Wild T.,13.0,74.0,3145.0,750.0,1.14,5.5,1.17,5.88,1.18,5.88,1.16,5.18,1
22910,2024-06-26,2024,37,Eastbourne,Eastbourne International,ATP250,Outdoor,Grass,2nd Round,3.0,Broom C.,Harris B.,245.0,139.0,239.0,456.0,2.63,1.5,2.4,1.65,2.63,1.65,2.44,1.54,0
22911,2024-06-26,2024,37,Eastbourne,Eastbourne International,ATP250,Outdoor,Grass,2nd Round,3.0,Kecmanovic M.,Baez S.,53.0,18.0,920.0,2030.0,1.44,2.75,1.56,2.6,1.56,3.0,1.45,2.7,1
22912,2024-06-26,2024,37,Eastbourne,Eastbourne International,ATP250,Outdoor,Grass,2nd Round,3.0,Nishioka Y.,Giron M.,102.0,46.0,603.0,1005.0,2.75,1.44,2.96,1.46,2.96,1.46,2.78,1.42,1
22913,2024-06-26,2024,37,Eastbourne,Eastbourne International,ATP250,Outdoor,Grass,2nd Round,3.0,Sonego L.,Purcell M.,57.0,94.0,869.0,627.0,1.53,2.38,1.65,2.38,1.65,2.5,1.57,2.35,0
22914,2024-06-26,2024,37,Eastbourne,Eastbourne International,ATP250,Outdoor,Grass,2nd Round,3.0,Ruusuvuori E.,Shang J.,88.0,104.0,668.0,595.0,1.67,2.2,1.66,2.38,1.68,2.4,1.63,2.24,0
22915,2024-06-26,2024,37,Eastbourne,Eastbourne International,ATP250,Outdoor,Grass,2nd Round,3.0,Vukic A.,Bublik A.,81.0,23.0,714.0,1730.0,2.38,1.57,2.46,1.62,2.52,1.68,2.36,1.57,1
22916,2024-06-26,2024,38,Mallorca,Mallorca Championships,ATP250,Outdoor,Grass,2nd Round,3.0,Walton A.,Jubb P.,107.0,289.0,594.0,191.0,2.1,1.73,2.22,1.74,2.22,1.81,2.12,1.7,0
22917,2024-06-26,2024,38,Mallorca,Mallorca Championships,ATP250,Outdoor,Grass,2nd Round,3.0,Mensik J.,Fognini F.,85.0,97.0,688.0,618.0,1.4,3.0,1.47,2.92,1.47,3.05,1.4,2.9,1
22918,2024-06-26,2024,38,Mallorca,Mallorca Championships,ATP250,Outdoor,Grass,2nd Round,3.0,Shelton B.,Hijikata R.,14.0,75.0,2545.0,736.0,1.5,2.63,1.54,2.66,1.58,2.75,1.49,2.56,1
22919,2024-06-26,2024,38,Mallorca,Mallorca Championships,ATP250,Outdoor,Grass,2nd Round,3.0,Tabilo A.,Shevchenko A.,24.0,58.0,1679.0,860.0,1.5,2.63,1.58,2.56,1.58,2.63,1.52,2.5,1
22920,2024-06-27,2024,37,Eastbourne,Eastbourne International,ATP250,Outdoor,Grass,Quarterfinals,3.0,Shang J.,Fritz T.,104.0,13.0,595.0,3145.0,4.0,1.25,4.83,1.22,4.83,1.26,4.25,1.22,0
22921,2024-06-27,2024,37,Eastbourne,Eastbourne International,ATP250,Outdoor,Grass,Quarterfinals,3.0,Harris B.,Cobolli F.,139.0,49.0,456.0,955.0,2.0,1.8,1.91,1.99,2.1,1.99,1.94,1.84,1
22922,2024-06-27,2024,37,Eastbourne,Eastbourne International,ATP250,Outdoor,Grass,Quarterfinals,3.0,Kecmanovic M.,Purcell M.,53.0,94.0,920.0,627.0,1.67,2.2,1.65,2.4,1.68,2.58,1.62,2.28,0
22923,2024-06-27,2024,37,Eastbourne,Eastbourne International,ATP250,Outdoor,Grass,Quarterfinals,3.0,Nishioka Y.,Vukic A.,102.0,81.0,603.0,714.0,2.1,1.73,2.04,1.87,2.1,1.89,2.0,1.78,0
22924,2024-06-27,2024,38,Mallorca,Mallorca Championships,ATP250,Outdoor,Grass,Quarterfinals,3.0,Shelton B.,Jubb P.,14.0,289.0,2545.0,191.0,1.4,3.0,1.39,3.27,1.45,3.27,1.39,2.94,0
22925,2024-06-27,2024,38,Mallorca,Mallorca Championships,ATP250,Outdoor,Grass,Quarterfinals,3.0,Monfils G.,Bautista Agut R.,40.0,122.0,1160.0,525.0,1.91,1.91,2.0,1.91,2.02,1.98,1.91,1.87,1
22926,2024-06-27,2024,38,Mallorca,Mallorca Championships,ATP250,Outdoor,Grass,Quarterfinals,3.0,Ofner S.,Michelsen A.,54.0,62.0,883.0,844.0,2.2,1.67,2.23,1.74,2.25,1.74,2.16,1.68,1
22927,2024-06-27,2024,38,Mallorca,Mallorca Championships,ATP250,Outdoor,Grass,Quarterfinals,3.0,Mensik J.,Tabilo A.,85.0,24.0,688.0,1679.0,2.38,1.57,2.36,1.66,2.4,1.7,2.28,1.61,0
22928,2024-06-28,2024,37,Eastbourne,Eastbourne International,ATP250,Outdoor,Grass,Semifinals,3.0,Fritz T.,Vukic A.,13.0,81.0,3145.0,714.0,1.22,4.33,1.23,4.81,1.26,4.81,1.21,4.25,1
22929,2024-06-28,2024,37,Eastbourne,Eastbourne International,ATP250,Outdoor,Grass,Semifinals,3.0,Harris B.,Purcell M.,139.0,94.0,456.0,627.0,2.2,1.67,2.19,1.76,2.3,1.78,2.18,1.66,0
22930,2024-06-28,2024,38,Mallorca,Mallorca Championships,ATP250,Outdoor,Grass,Semifinals,3.0,Ofner S.,Jubb P.,54.0,289.0,883.0,191.0,1.73,2.1,1.73,2.24,1.75,2.27,1.68,2.15,1
22931,2024-06-28,2024,38,Mallorca,Mallorca Championships,ATP250,Outdoor,Grass,Semifinals,3.0,Monfils G.,Tabilo A.,40.0,24.0,1160.0,1679.0,1.91,1.91,1.97,1.93,1.99,1.94,1.92,1.87,0
22932,2024-06-29,2024,37,Eastbourne,Eastbourne International,ATP250,Outdoor,Grass,The Final,3.0,Purcell M.,Fritz T.,94.0,13.0,627.0,3145.0,4.33,1.22,4.97,1.22,4.97,1.23,4.29,1.21,0
22933,2024-06-29,2024,38,Mallorca,Mallorca Championships,ATP250,Outdoor,Grass,The Final,3.0,Ofner S.,Tabilo A.,54.0,24.0,883.0,1679.0,2.2,1.67,2.21,1.75,2.24,1.8,2.12,1.7,0
22934,2024-07-01,2024,39,London,Wimbledon,Grand Slam,Outdoor,Grass,1st Round,5.0,Alcaraz C.,Lajal M.,3.0,269.0,8130.0,212.0,1.01,26.0,1.01,43.46,1.02,43.46,1.01,21.99,1
22935,2024-07-01,2024,39,London,Wimbledon,Grand Slam,Outdoor,Grass,1st Round,5.0,Altmaier D.,Fery A.,80.0,247.0,731.0,243.0,1.91,1.91,2.06,1.86,2.06,1.94,1.96,1.86,1
22936,2024-07-01,2024,39,London,Wimbledon,Grand Slam,Outdoor,Grass,1st Round,5.0,Bautista Agut R.,Marterer M.,112.0,85.0,555.0,692.0,1.29,3.75,1.28,4.22,1.29,4.22,1.26,3.88,1
22937,2024-07-01,2024,39,London,Wimbledon,Grand Slam,Outdoor,Grass,1st Round,5.0,Berrettini M.,Fucsovics M.,59.0,70.0,845.0,785.0,1.17,5.0,1.21,5.11,1.21,5.32,1.18,4.9,1
22938,2024-07-01,2024,39,London,Wimbledon,Grand Slam,Outdoor,Grass,1st Round,5.0,Mensik J.,Bublik A.,78.0,23.0,738.0,1730.0,2.75,1.44,3.03,1.44,3.03,1.47,2.82,1.44,0
22939,2024-07-01,2024,39,London,Wimbledon,Grand Slam,Outdoor,Grass,1st Round,5.0,Cazaux A.,Bergs Z.,98.0,82.0,616.0,722.0,3.2,1.36,2.98,1.45,3.2,1.45,2.93,1.41,1
22940,2024-07-01,2024,39,London,Wimbledon,Grand Slam,Outdoor,Grass,1st Round,5.0,Coric B.,Meligeni Alves F.,89.0,145.0,664.0,403.0,1.62,2.3,1.61,2.49,1.66,2.49,1.59,2.37,1
22941,2024-07-01,2024,39,London,Wimbledon,Grand Slam,Outdoor,Grass,1st Round,5.0,Dimitrov G.,Lajovic D.,10.0,56.0,3750.0,871.0,1.03,15.0,1.05,14.72,1.05,21.59,1.04,12.61,1
22942,2024-07-01,2024,39,London,Wimbledon,Grand Slam,Outdoor,Grass,1st Round,5.0,Fognini F.,Van Assche L.,94.0,104.0,635.0,585.0,2.0,1.8,2.2,1.75,2.2,1.82,2.08,1.75,1
22943,2024-07-01,2024,39,London,Wimbledon,Grand Slam,Outdoor,Grass,1st Round,5.0,Galan D.E.,Griekspoor T.,103.0,27.0,592.0,1470.0,6.0,1.13,7.19,1.13,7.27,1.14,6.32,1.12,0
22944,2024-07-01,2024,39,London,Wimbledon,Grand Slam,Outdoor,Grass,1st Round,5.0,Michelsen A.,Harris L.,55.0,118.0,881.0,541.0,2.1,1.73,2.11,1.82,2.11,1.85,2.06,1.77,0
22945,2024-07-01,2024,39,London,Wimbledon,Grand Slam,Outdoor,Grass,1st Round,5.0,Humbert U.,Shevchenko A.,16.0,57.0,2300.0,860.0,1.14,5.5,1.13,7.37,1.14,7.58,1.12,6.25,1
22946,2024-07-01,2024,39,London,Wimbledon,Grand Slam,Outdoor,Grass,1st Round,5.0,Kecmanovic M.,Nagal S.,52.0,73.0,925.0,768.0,1.07,9.0,1.12,7.73,1.12,9.0,1.1,7.22,1
22947,2024-07-01,2024,39,London,Wimbledon,Grand Slam,Outdoor,Grass,1st Round,5.0,Kovacevic A.,Medvedev D.,88.0,5.0,681.0,6445.0,23.0,1.01,19.96,1.04,23.0,1.04,14.64,1.02,0
22948,2024-07-01,2024,39,London,Wimbledon,Grand Slam,Outdoor,Grass,1st Round,5.0,Mannarino A.,Monfils G.,24.0,33.0,1625.0,1260.0,2.5,1.53,2.51,1.6,2.62,1.6,2.46,1.55,0
22949,2024-07-01,2024,39,London,Wimbledon,Grand Slam,Outdoor,Grass,1st Round,5.0,Gaston H.,Muller A.,71.0,102.0,783.0,601.0,1.57,2.38,1.69,2.31,1.69,2.43,1.63,2.27,0
22950,2024-07-01,2024,39,London,Wimbledon,Grand Slam,Outdoor,Grass,1st Round,5.0,Baez S.,Nakashima B.,18.0,65.0,2020.0,825.0,5.5,1.14,5.92,1.17,6.0,1.18,5.37,1.16,0
22951,2024-07-01,2024,39,London,Wimbledon,Grand Slam,Outdoor,Grass,1st Round,5.0,Martinez P.,Paul T.,49.0,13.0,975.0,3100.0,19.0,1.02,15.23,1.05,19.0,1.05,11.82,1.04,0
22952,2024-07-01,2024,39,London,Wimbledon,Grand Slam,Outdoor,Grass,1st Round,5.0,Bolt A.,Ruud C.,234.0,8.0,252.0,4025.0,3.0,1.4,3.0,1.45,3.2,1.45,2.97,1.4,0
22953,2024-07-01,2024,39,London,Wimbledon,Grand Slam,Outdoor,Grass,1st Round,5.0,Garin C.,Shang J.,106.0,91.0,570.0,658.0,2.0,1.8,2.01,1.9,2.1,1.91,1.97,1.84,0
22954,2024-07-01,2024,39,London,Wimbledon,Grand Slam,Outdoor,Grass,1st Round,5.0,Jarry N.,Shapovalov D.,20.0,121.0,1825.0,530.0,2.38,1.57,2.56,1.58,2.56,1.63,2.41,1.57,0
22955,2024-07-01,2024,39,London,Wimbledon,Grand Slam,Outdoor,Grass,1st Round,5.0,Hanfmann Y.,Sinner J.,110.0,1.0,556.0,9890.0,26.0,1.01,43.93,1.01,43.93,1.02,21.84,1.01,0
22956,2024-07-01,2024,39,London,Wimbledon,Grand Slam,Outdoor,Grass,1st Round,5.0,Navone M.,Sonego L.,32.0,54.0,1282.0,881.0,9.0,1.07,9.33,1.09,9.95,1.09,8.29,1.08,0
22957,2024-07-01,2024,39,London,Wimbledon,Grand Slam,Outdoor,Grass,1st Round,5.0,Struff J.L.,Marozsan F.,41.0,43.0,1135.0,1047.0,1.25,4.0,1.23,4.8,1.26,4.8,1.22,4.3,1
22958,2024-07-01,2024,39,London,Wimbledon,Grand Slam,Outdoor,Grass,1st Round,5.0,Thompson J.,Kotov P.,40.0,53.0,1206.0,893.0,1.22,4.33,1.24,4.62,1.29,4.62,1.23,4.18,1
22959,2024-07-01,2024,39,London,Wimbledon,Grand Slam,Outdoor,Grass,1st Round,5.0,Arnaldi M.,Tiafoe F.,35.0,29.0,1245.0,1355.0,2.3,1.62,2.19,1.76,2.32,1.79,2.16,1.7,0
22960,2024-07-01,2024,39,London,Wimbledon,Grand Slam,Outdoor,Grass,1st Round,5.0,Broady L.,Van De Zandschulp B.,156.0,97.0,384.0,618.0,2.3,1.62,2.47,1.64,2.47,1.64,2.34,1.6,0
22961,2024-07-01,2024,39,London,Wimbledon,Grand Slam,Outdoor,Grass,1st Round,5.0,Virtanen O.,Purcell M.,147.0,68.0,401.0,795.0,2.38,1.57,2.33,1.68,2.4,1.69,2.29,1.62,1
22962,2024-07-01,2024,39,London,Wimbledon,Grand Slam,Outdoor,Grass,1st Round,5.0,Vukic A.,Ofner S.,69.0,45.0,789.0,1038.0,1.67,2.2,1.79,2.14,1.79,2.25,1.71,2.14,1
22963,2024-07-01,2024,39,London,Wimbledon,Grand Slam,Outdoor,Grass,1st Round,5.0,Wawrinka S.,Broom C.,95.0,248.0,633.0,242.0,1.62,2.3,1.67,2.35,1.67,2.35,1.62,2.3,1
22964,2024-07-01,2024,39,London,Wimbledon,Grand Slam,Outdoor,Grass,1st Round,5.0,Zhang Zh.,Janvier M.,38.0,225.0,1221.0,269.0,1.2,4.5,1.22,4.82,1.22,5.0,1.2,4.59,1
22965,2024-07-02,2024,39,London,Wimbledon,Grand Slam,Outdoor,Grass,1st Round,5.0,Hijikata R.,Cobolli F.,77.0,48.0,751.0,980.0,1.73,2.1,1.72,2.25,1.74,2.25,1.7,2.16,0
22966,2024-07-02,2024,39,London,Wimbledon,Grand Slam,Outdoor,Grass,1st Round,5.0,Rublev A.,Comesana F.,6.0,122.0,4420.0,529.0,1.03,17.0,1.03,24.44,1.04,24.44,1.02,14.43,0
22967,2024-07-02,2024,39,London,Wimbledon,Grand Slam,Outdoor,Grass,1st Round,5.0,Darderi L.,Choinski J.,37.0,174.0,1236.0,344.0,1.36,3.2,1.38,3.31,1.39,3.48,1.36,3.14,1
22968,2024-07-02,2024,39,London,Wimbledon,Grand Slam,Outdoor,Grass,1st Round,5.0,De Minaur A.,Duckworth J.,9.0,81.0,3830.0,728.0,1.05,11.0,1.06,13.99,1.08,13.99,1.05,10.12,1
22969,2024-07-02,2024,39,London,Wimbledon,Grand Slam,Outdoor,Grass,1st Round,5.0,Djokovic N.,Kopriva V.,2.0,123.0,8360.0,523.0,1.02,21.0,1.03,22.53,1.04,22.53,1.02,14.74,1
22970,2024-07-02,2024,39,London,Wimbledon,Grand Slam,Outdoor,Grass,1st Round,5.0,Draper J.,Ymer E.,28.0,205.0,1461.0,293.0,1.03,15.0,1.04,17.24,1.05,17.24,1.03,12.12,1
22971,2024-07-02,2024,39,London,Wimbledon,Grand Slam,Outdoor,Grass,1st Round,5.0,Etcheverry T.,Nardi L.,31.0,75.0,1290.0,760.0,1.57,2.38,1.6,2.5,1.65,2.5,1.58,2.38,1
22972,2024-07-02,2024,39,London,Wimbledon,Grand Slam,Outdoor,Grass,1st Round,5.0,Moro Canas A.,Fearnley J.,188.0,277.0,321.0,206.0,2.63,1.5,2.84,1.49,2.84,1.55,2.67,1.48,0
22973,2024-07-02,2024,39,London,Wimbledon,Grand Slam,Outdoor,Grass,1st Round,5.0,Fils A.,Stricker D.,34.0,149.0,1250.0,400.0,1.44,2.75,1.43,3.1,1.46,3.1,1.42,2.9,1
22974,2024-07-02,2024,39,London,Wimbledon,Grand Slam,Outdoor,Grass,1st Round,5.0,O Connell C.,Fritz T.,79.0,12.0,733.0,3350.0,11.0,1.05,12.2,1.07,12.2,1.1,9.6,1.06,0
22975,2024-07-02,2024,39,London,Wimbledon,Grand Slam,Outdoor,Grass,1st Round,5.0,Searle H.,Giron M.,539.0,46.0,73.0,1020.0,5.0,1.17,5.52,1.19,5.52,1.19,5.1,1.17,0
22976,2024-07-02,2024,39,London,Wimbledon,Grand Slam,Outdoor,Grass,1st Round,5.0,Hurkacz H.,Albot R.,7.0,144.0,4235.0,406.0,1.04,13.0,1.05,14.36,1.06,14.36,1.04,10.99,1
22977,2024-07-02,2024,39,London,Wimbledon,Grand Slam,Outdoor,Grass,1st Round,5.0,Mpetshi G.,Korda S.,58.0,21.0,853.0,1795.0,4.33,1.22,4.78,1.23,4.84,1.25,4.35,1.21,1
22978,2024-07-02,2024,39,London,Wimbledon,Grand Slam,Outdoor,Grass,1st Round,5.0,Munar J.,Harris B.,63.0,116.0,835.0,545.0,2.38,1.57,2.45,1.63,2.61,1.63,2.41,1.57,1
22979,2024-07-02,2024,39,London,Wimbledon,Grand Slam,Outdoor,Grass,1st Round,5.0,Musetti L.,Lestienne C.,25.0,92.0,1620.0,650.0,1.1,7.0,1.11,8.12,1.14,8.12,1.11,6.8,1
22980,2024-07-02,2024,39,London,Wimbledon,Grand Slam,Outdoor,Grass,1st Round,5.0,Borges N.,Nishioka Y.,50.0,90.0,936.0,659.0,2.0,1.8,2.08,1.84,2.15,1.88,2.03,1.79,0
22981,2024-07-02,2024,39,London,Wimbledon,Grand Slam,Outdoor,Grass,1st Round,5.0,Diaz Acosta F.,Norrie C.,67.0,42.0,808.0,1070.0,13.0,1.04,11.01,1.08,13.0,1.08,9.62,1.06,0
22982,2024-07-02,2024,39,London,Wimbledon,Grand Slam,Outdoor,Grass,1st Round,5.0,Monteiro T.,Popyrin A.,86.0,47.0,690.0,981.0,3.4,1.33,3.65,1.33,3.66,1.34,3.41,1.32,0
22983,2024-07-02,2024,39,London,Wimbledon,Grand Slam,Outdoor,Grass,1st Round,5.0,Kwon S.W.,Rune H.,367.0,15.0,135.0,2370.0,7.0,1.1,6.49,1.15,7.03,1.15,6.35,1.12,0
22984,2024-07-02,2024,39,London,Wimbledon,Grand Slam,Outdoor,Grass,1st Round,5.0,Jubb P.,Seyboth Wild T.,201.0,74.0,301.0,767.0,1.67,2.2,1.7,2.3,1.7,2.35,1.64,2.26,0
22985,2024-07-02,2024,39,London,Wimbledon,Grand Slam,Outdoor,Grass,1st Round,5.0,Bellucci M.,Shelton B.,148.0,14.0,401.0,2595.0,3.4,1.33,3.63,1.34,3.71,1.37,3.35,1.33,0
22986,2024-07-02,2024,39,London,Wimbledon,Grand Slam,Outdoor,Grass,1st Round,5.0,Tsitsipas S.,Daniel T.,11.0,84.0,3745.0,692.0,1.05,11.0,1.07,12.14,1.11,12.14,1.06,9.75,1
22987,2024-07-02,2024,39,London,Wimbledon,Grand Slam,Outdoor,Grass,1st Round,5.0,Walton A.,Coria F.,101.0,72.0,607.0,776.0,1.25,4.0,1.26,4.29,1.31,4.29,1.25,3.97,1
22988,2024-07-02,2024,39,London,Wimbledon,Grand Slam,Outdoor,Grass,1st Round,5.0,Zverev A.,Carballes Baena R.,4.0,64.0,6905.0,826.0,1.01,29.0,1.03,25.24,1.04,29.0,1.02,17.1,1
22989,2024-07-03,2024,39,London,Wimbledon,Grand Slam,Outdoor,Grass,2nd Round,5.0,Alcaraz C.,Vukic A.,3.0,69.0,8130.0,789.0,1.03,17.0,1.03,25.77,1.03,25.81,1.02,15.73,1
22990,2024-07-03,2024,39,London,Wimbledon,Grand Slam,Outdoor,Grass,2nd Round,5.0,Sonego L.,Bautista Agut R.,54.0,112.0,881.0,555.0,2.3,1.62,2.52,1.6,2.52,1.66,2.37,1.59,0
22991,2024-07-03,2024,39,London,Wimbledon,Grand Slam,Outdoor,Grass,2nd Round,5.0,Bublik A.,Cazaux A.,23.0,98.0,1730.0,616.0,1.33,3.4,1.37,3.39,1.37,3.5,1.34,3.27,1
22992,2024-07-03,2024,39,London,Wimbledon,Grand Slam,Outdoor,Grass,2nd Round,5.0,Ruud C.,Fognini F.,8.0,94.0,4025.0,635.0,1.2,4.5,1.21,5.15,1.22,5.25,1.2,4.61,0
22993,2024-07-03,2024,39,London,Wimbledon,Grand Slam,Outdoor,Grass,1st Round,5.0,Halys Q.,Eubanks C.,220.0,62.0,272.0,835.0,1.8,2.0,1.87,2.05,1.88,2.05,1.84,1.99,1
22994,2024-07-03,2024,39,London,Wimbledon,Grand Slam,Outdoor,Grass,2nd Round,5.0,Van De Zandschulp B.,Humbert U.,97.0,16.0,618.0,2300.0,4.0,1.25,4.24,1.27,4.35,1.29,3.89,1.26,0
22995,2024-07-03,2024,39,London,Wimbledon,Grand Slam,Outdoor,Grass,2nd Round,5.0,Kecmanovic M.,Griekspoor T.,52.0,27.0,925.0,1470.0,2.5,1.53,2.42,1.64,2.6,1.64,2.37,1.59,1
22996,2024-07-03,2024,39,London,Wimbledon,Grand Slam,Outdoor,Grass,1st Round,5.0,Kokkinakis T.,Auger-Aliassime F.,93.0,17.0,639.0,2075.0,3.2,1.36,3.29,1.39,3.29,1.4,3.09,1.37,1
22997,2024-07-03,2024,39,London,Wimbledon,Grand Slam,Outdoor,Grass,1st Round,5.0,Goffin D.,Machac T.,83.0,39.0,694.0,1214.0,2.3,1.62,2.22,1.74,2.38,1.74,2.21,1.67,0
22998,2024-07-03,2024,39,London,Wimbledon,Grand Slam,Outdoor,Grass,2nd Round,5.0,Medvedev D.,Muller A.,5.0,102.0,6445.0,601.0,1.02,21.0,1.03,20.98,1.05,21.0,1.02,14.42,1
22999,2024-07-03,2024,39,London,Wimbledon,Grand Slam,Outdoor,Grass,2nd Round,5.0,Thompson J.,Nakashima B.,40.0,65.0,1206.0,825.0,2.2,1.67,2.22,1.74,2.3,1.74,2.19,1.69,0
23000,2024-07-03,2024,39,London,Wimbledon,Grand Slam,Outdoor,Grass,2nd Round,5.0,Virtanen O.,Paul T.,147.0,13.0,401.0,3100.0,7.0,1.1,9.25,1.1,9.25,1.12,7.59,1.09,0
23001,2024-07-03,2024,39,London,Wimbledon,Grand Slam,Outdoor,Grass,1st Round,5.0,Pouille L.,Djere L.,212.0,51.0,284.0,936.0,1.5,2.63,1.55,2.59,1.57,2.65,1.52,2.53,1
23002,2024-07-03,2024,39,London,Wimbledon,Grand Slam,Outdoor,Grass,1st Round,5.0,Rinderknech A.,Nishikori K.,76.0,401.0,754.0,118.0,1.36,3.2,1.39,3.26,1.41,3.26,1.37,3.11,1
23003,2024-07-03,2024,39,London,Wimbledon,Grand Slam,Outdoor,Grass,1st Round,5.0,Ruusuvuori E.,Mcdonald M.,87.0,96.0,683.0,626.0,1.67,2.2,1.63,2.45,1.68,2.45,1.62,2.29,1
23004,2024-07-03,2024,39,London,Wimbledon,Grand Slam,Outdoor,Grass,1st Round,5.0,Safiullin R.,Cerundolo F.,44.0,30.0,1045.0,1315.0,1.73,2.1,1.76,2.19,1.78,2.19,1.73,2.1,1
23005,2024-07-03,2024,39,London,Wimbledon,Grand Slam,Outdoor,Grass,2nd Round,5.0,Berrettini M.,Sinner J.,59.0,1.0,845.0,9890.0,4.5,1.2,5.63,1.18,5.63,1.2,5.02,1.18,0
23006,2024-07-03,2024,39,London,Wimbledon,Grand Slam,Outdoor,Grass,2nd Round,5.0,Zhang Zh.,Struff J.L.,38.0,41.0,1221.0,1135.0,4.0,1.25,4.45,1.25,4.48,1.32,4.03,1.25,0
23007,2024-07-03,2024,39,London,Wimbledon,Grand Slam,Outdoor,Grass,1st Round,5.0,Tabilo A.,Evans D.,19.0,60.0,1904.0,844.0,1.44,2.75,1.39,3.26,1.48,3.26,1.4,2.93,1
23008,2024-07-03,2024,39,London,Wimbledon,Grand Slam,Outdoor,Grass,2nd Round,5.0,Coric B.,Tiafoe F.,89.0,29.0,664.0,1355.0,2.75,1.44,2.84,1.49,2.84,1.52,2.76,1.46,0
23009,2024-07-04,2024,39,London,Wimbledon,Grand Slam,Outdoor,Grass,2nd Round,5.0,Walton A.,Comesana F.,101.0,122.0,607.0,529.0,1.44,2.75,1.47,2.93,1.5,2.93,1.46,2.7,0
23010,2024-07-04,2024,39,London,Wimbledon,Grand Slam,Outdoor,Grass,2nd Round,5.0,De Minaur A.,Munar J.,9.0,63.0,3830.0,835.0,1.02,19.0,1.05,15.58,1.05,19.0,1.03,12.81,1
23011,2024-07-04,2024,39,London,Wimbledon,Grand Slam,Outdoor,Grass,2nd Round,5.0,Dimitrov G.,Shang J.,10.0,91.0,3750.0,658.0,1.14,5.5,1.15,6.52,1.16,6.52,1.14,5.84,1
23012,2024-07-04,2024,39,London,Wimbledon,Grand Slam,Outdoor,Grass,2nd Round,5.0,Fearnley J.,Djokovic N.,277.0,2.0,206.0,8360.0,19.0,1.02,31.64,1.02,31.64,1.03,16.83,1.02,0
23013,2024-07-04,2024,39,London,Wimbledon,Grand Slam,Outdoor,Grass,2nd Round,5.0,Rinderknech A.,Fritz T.,76.0,12.0,754.0,3350.0,9.0,1.07,10.68,1.08,10.74,1.1,8.76,1.07,0
23014,2024-07-04,2024,39,London,Wimbledon,Grand Slam,Outdoor,Grass,2nd Round,5.0,Halys Q.,Khachanov K.,220.0,22.0,272.0,1780.0,2.63,1.5,2.8,1.5,2.8,1.56,2.6,1.5,1
23015,2024-07-04,2024,39,London,Wimbledon,Grand Slam,Outdoor,Grass,2nd Round,5.0,Monfils G.,Wawrinka S.,33.0,95.0,1260.0,633.0,1.36,3.2,1.4,3.22,1.4,3.22,1.36,3.11,1
23016,2024-07-04,2024,39,London,Wimbledon,Grand Slam,Outdoor,Grass,2nd Round,5.0,Mpetshi G.,Nishioka Y.,58.0,90.0,853.0,659.0,1.53,2.5,1.61,2.47,1.61,2.51,1.58,2.4,1
23017,2024-07-04,2024,39,London,Wimbledon,Grand Slam,Outdoor,Grass,2nd Round,5.0,Darderi L.,Musetti L.,37.0,25.0,1236.0,1620.0,4.0,1.25,4.44,1.25,4.44,1.26,4.1,1.24,0
23018,2024-07-04,2024,39,London,Wimbledon,Grand Slam,Outdoor,Grass,2nd Round,5.0,Draper J.,Norrie C.,28.0,42.0,1461.0,1070.0,1.33,3.4,1.36,3.47,1.36,3.65,1.31,3.47,0
